"game_id","refNum","total_cards","any_cards_light","any_cards_verylight","any_cards_dark","any_cards_verydark","proportion_cards_light","proportion_cards_verylight","proportion_cards_dark","proportion_cards_verydark"
3791,1821,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667
3792,2373,6,0,5,0,1,0,0.833333333333333,0,0.166666666666667
3793,828,5,3,1,0,1,0.6,0.2,0,0.2
3794,274,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3795,2604,1,1,0,0,0,1,0,0,0
3796,180,1,0,0,0,1,0,0,0,1
3797,1696,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
3798,2244,2,0,0,2,0,0,0,1,0
3799,608,1,1,0,0,0,1,0,0,0
3800,323,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3801,1349,7,1,6,0,0,0.142857142857143,0.857142857142857,0,0
3802,2641,0,0,0,0,0,0,0,0,0
3803,3147,1,0,1,0,0,0,1,0,0
3804,971,2,1,1,0,0,0.5,0.5,0,0
3805,692,2,2,0,0,0,1,0,0,0
3806,1536,8,5,2,1,0,0.625,0.25,0.125,0
3807,1842,1,1,0,0,0,1,0,0,0
3808,2399,1,0,0,1,0,0,0,1,0
3809,2099,5,4,0,0,1,0.8,0,0,0.2
3810,1695,2,2,0,0,0,1,0,0,0
3811,366,3,0,3,0,0,0,1,0,0
3812,749,7,3,3,0,1,0.428571428571429,0.428571428571429,0,0.142857142857143
3813,2373,2,0,2,0,0,0,1,0,0
3814,2412,8,4,3,0,1,0.5,0.375,0,0.125
3815,1970,1,0,1,0,0,0,1,0,0
3816,3087,0,0,0,0,0,0,0,0,0
3817,586,3,0,0,1,2,0,0,0.333333333333333,0.666666666666667
3818,1911,1,0,1,0,0,0,1,0,0
3819,1572,5,2,3,0,0,0.4,0.6,0,0
3820,2999,3,3,0,0,0,1,0,0,0
3821,500,1,1,0,0,0,1,0,0,0
3822,692,5,3,2,0,0,0.6,0.4,0,0
3823,125,4,1,3,0,0,0.25,0.75,0,0
3824,2400,1,0,0,1,0,0,0,1,0
3825,985,5,3,2,0,0,0.6,0.4,0,0
3826,2507,4,4,0,0,0,1,0,0,0
3827,2298,2,2,0,0,0,1,0,0,0
3828,2568,1,0,0,0,1,0,0,0,1
3829,558,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
3830,2264,2,1,1,0,0,0.5,0.5,0,0
3831,1754,4,1,3,0,0,0.25,0.75,0,0
3832,424,2,0,0,2,0,0,0,1,0
3833,918,5,0,1,2,2,0,0.2,0.4,0.4
3834,2293,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
3835,2938,2,0,2,0,0,0,1,0,0
3836,2169,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3837,1196,1,1,0,0,0,1,0,0,0
3838,2399,0,0,0,0,0,0,0,0,0
3839,755,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
3840,2175,5,1,2,0,2,0.2,0.4,0,0.4
3841,2676,4,1,3,0,0,0.25,0.75,0,0
3842,292,6,4,0,0,2,0.666666666666667,0,0,0.333333333333333
3843,3026,2,1,1,0,0,0.5,0.5,0,0
3844,2902,7,4,2,1,0,0.571428571428571,0.285714285714286,0.142857142857143,0
3845,1363,2,0,1,1,0,0,0.5,0.5,0
3846,1908,2,2,0,0,0,1,0,0,0
3847,1108,4,3,1,0,0,0.75,0.25,0,0
3848,1386,3,0,3,0,0,0,1,0,0
3849,1621,4,1,3,0,0,0.25,0.75,0,0
3850,190,7,0,5,0,2,0,0.714285714285714,0,0.285714285714286
3851,2621,6,1,1,2,2,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333
3852,2579,2,0,2,0,0,0,1,0,0
3853,2944,2,1,1,0,0,0.5,0.5,0,0
3854,2077,5,1,1,3,0,0.2,0.2,0.6,0
3855,2747,2,1,1,0,0,0.5,0.5,0,0
3856,2803,8,3,3,1,1,0.375,0.375,0.125,0.125
3857,1908,1,1,0,0,0,1,0,0,0
3858,176,1,0,1,0,0,0,1,0,0
3859,2606,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3860,2290,0,0,0,0,0,0,0,0,0
3861,720,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3862,962,7,3,2,2,0,0.428571428571429,0.285714285714286,0.285714285714286,0
3863,2769,2,0,0,2,0,0,0,1,0
3864,2329,4,2,2,0,0,0.5,0.5,0,0
3865,2430,1,0,0,1,0,0,0,1,0
3866,1098,2,0,1,0,1,0,0.5,0,0.5
3867,608,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3868,1644,0,0,0,0,0,0,0,0,0
3869,2936,0,0,0,0,0,0,0,0,0
3870,139,2,0,2,0,0,0,1,0,0
3871,362,2,0,1,0,1,0,0.5,0,0.5
3872,491,4,1,2,0,1,0.25,0.5,0,0.25
3873,985,6,1,5,0,0,0.166666666666667,0.833333333333333,0,0
3874,2172,3,0,3,0,0,0,1,0,0
3875,3099,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3876,1902,0,0,0,0,0,0,0,0,0
3877,254,0,0,0,0,0,0,0,0,0
3878,2607,2,0,2,0,0,0,1,0,0
3879,630,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3880,617,2,0,0,2,0,0,0,1,0
3881,465,2,1,1,0,0,0.5,0.5,0,0
3882,699,4,2,2,0,0,0.5,0.5,0,0
3883,2357,4,1,2,1,0,0.25,0.5,0.25,0
3884,775,2,2,0,0,0,1,0,0,0
3885,513,4,3,1,0,0,0.75,0.25,0,0
3886,2289,0,0,0,0,0,0,0,0,0
3887,783,1,1,0,0,0,1,0,0,0
3888,631,0,0,0,0,0,0,0,0,0
3889,522,5,3,1,0,1,0.6,0.2,0,0.2
3890,2809,2,0,0,0,2,0,0,0,1
3891,1976,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3892,1901,0,0,0,0,0,0,0,0,0
3893,241,2,1,1,0,0,0.5,0.5,0,0
3894,2077,4,2,1,1,0,0.5,0.25,0.25,0
3895,152,0,0,0,0,0,0,0,0,0
3896,126,6,2,2,1,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667
3897,131,2,1,0,1,0,0.5,0,0.5,0
3898,1971,1,1,0,0,0,1,0,0,0
3899,304,3,3,0,0,0,1,0,0,0
3900,1742,0,0,0,0,0,0,0,0,0
3901,2797,6,2,3,1,0,0.333333333333333,0.5,0.166666666666667,0
3902,274,8,3,3,2,0,0.375,0.375,0.25,0
3903,529,0,0,0,0,0,0,0,0,0
3904,1910,2,0,1,1,0,0,0.5,0.5,0
3905,2652,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
3906,1875,0,0,0,0,0,0,0,0,0
3907,1161,1,0,0,0,1,0,0,0,1
3908,1526,1,0,0,1,0,0,0,1,0
3909,1646,4,1,2,0,1,0.25,0.5,0,0.25
3910,2888,1,0,1,0,0,0,1,0,0
3911,1536,5,2,3,0,0,0.4,0.6,0,0
3912,1044,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3913,1745,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3914,232,1,0,0,1,0,0,0,1,0
3915,702,2,1,1,0,0,0.5,0.5,0,0
3916,1931,3,3,0,0,0,1,0,0,0
3917,1417,4,1,2,0,1,0.25,0.5,0,0.25
3918,1568,1,0,1,0,0,0,1,0,0
3919,899,5,2,2,1,0,0.4,0.4,0.2,0
3920,492,5,4,1,0,0,0.8,0.2,0,0
3921,1288,2,1,1,0,0,0.5,0.5,0,0
3922,357,1,0,1,0,0,0,1,0,0
3923,1971,1,0,1,0,0,0,1,0,0
3924,1704,2,0,2,0,0,0,1,0,0
3925,1695,3,0,1,2,0,0,0.333333333333333,0.666666666666667,0
3926,366,2,0,2,0,0,0,1,0,0
3927,451,2,0,2,0,0,0,1,0,0
3928,642,1,1,0,0,0,1,0,0,0
3929,2915,4,0,4,0,0,0,1,0,0
3930,2092,0,0,0,0,0,0,0,0,0
3931,1032,1,0,1,0,0,0,1,0,0
3932,125,7,3,4,0,0,0.428571428571429,0.571428571428571,0,0
3933,1929,2,2,0,0,0,1,0,0,0
3934,2511,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3935,781,4,3,1,0,0,0.75,0.25,0,0
3936,445,5,1,4,0,0,0.2,0.8,0,0
3937,979,1,1,0,0,0,1,0,0,0
3938,2004,1,0,1,0,0,0,1,0,0
3939,2384,1,1,0,0,0,1,0,0,0
3940,1711,4,2,2,0,0,0.5,0.5,0,0
3941,402,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
3942,274,4,2,2,0,0,0.5,0.5,0,0
3943,1420,2,0,0,0,2,0,0,0,1
3944,2797,3,0,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333
3945,468,7,3,3,0,1,0.428571428571429,0.428571428571429,0,0.142857142857143
3946,2426,2,0,1,1,0,0,0.5,0.5,0
3947,2175,4,2,1,0,1,0.5,0.25,0,0.25
3948,1696,4,1,2,1,0,0.25,0.5,0.25,0
3949,702,4,1,2,1,0,0.25,0.5,0.25,0
3950,3087,0,0,0,0,0,0,0,0,0
3951,2777,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
3952,214,2,0,2,0,0,0,1,0,0
3953,2483,3,0,3,0,0,0,1,0,0
3954,1638,1,0,1,0,0,0,1,0,0
3955,2340,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3956,2293,5,2,3,0,0,0.4,0.6,0,0
3957,2556,2,2,0,0,0,1,0,0,0
3958,2601,4,0,3,0,1,0,0.75,0,0.25
3959,608,2,1,1,0,0,0.5,0.5,0,0
3960,1213,2,0,1,1,0,0,0.5,0.5,0
3961,1477,1,1,0,0,0,1,0,0,0
3962,267,1,1,0,0,0,1,0,0,0
3963,2477,4,2,1,1,0,0.5,0.25,0.25,0
3964,1154,0,0,0,0,0,0,0,0,0
3965,2654,0,0,0,0,0,0,0,0,0
3966,2764,0,0,0,0,0,0,0,0,0
3967,112,1,0,0,1,0,0,0,1,0
3968,2598,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
3969,113,4,3,1,0,0,0.75,0.25,0,0
3970,611,5,4,1,0,0,0.8,0.2,0,0
3971,640,2,0,2,0,0,0,1,0,0
3972,2487,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
3973,559,4,0,3,1,0,0,0.75,0.25,0
3974,2317,1,0,0,0,1,0,0,0,1
3975,2317,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
3976,960,1,0,1,0,0,0,1,0,0
3977,2350,3,1,0,2,0,0.333333333333333,0,0.666666666666667,0
3978,2598,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
3979,2925,1,0,1,0,0,0,1,0,0
3980,2887,0,0,0,0,0,0,0,0,0
3981,2621,7,0,4,1,2,0,0.571428571428571,0.142857142857143,0.285714285714286
3982,2318,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
3983,1430,2,1,1,0,0,0.5,0.5,0,0
3984,586,5,3,2,0,0,0.6,0.4,0,0
3985,757,3,0,3,0,0,0,1,0,0
3986,2329,0,0,0,0,0,0,0,0,0
3987,2494,1,1,0,0,0,1,0,0,0
3988,2303,0,0,0,0,0,0,0,0,0
3989,1044,1,0,1,0,0,0,1,0,0
3990,1227,2,1,0,1,0,0.5,0,0.5,0
3991,553,4,2,1,1,0,0.5,0.25,0.25,0
3992,1631,0,0,0,0,0,0,0,0,0
3993,313,3,0,3,0,0,0,1,0,0
3994,364,6,1,5,0,0,0.166666666666667,0.833333333333333,0,0
3995,2987,1,0,1,0,0,0,1,0,0
3996,936,1,1,0,0,0,1,0,0,0
3997,1036,0,0,0,0,0,0,0,0,0
3998,2024,0,0,0,0,0,0,0,0,0
3999,414,7,3,2,2,0,0.428571428571429,0.285714285714286,0.285714285714286,0
4000,1959,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
4001,683,8,5,3,0,0,0.625,0.375,0,0
4002,2212,1,0,1,0,0,0,1,0,0
4003,2282,4,1,3,0,0,0.25,0.75,0,0
4004,2420,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4005,69,2,1,1,0,0,0.5,0.5,0,0
4006,2414,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
4007,375,4,3,0,1,0,0.75,0,0.25,0
4008,2835,0,0,0,0,0,0,0,0,0
4009,1044,1,0,1,0,0,0,1,0,0
4010,1232,2,1,1,0,0,0.5,0.5,0,0
4011,409,5,2,2,0,1,0.4,0.4,0,0.2
4012,2316,4,0,2,1,1,0,0.5,0.25,0.25
4013,2400,3,0,3,0,0,0,1,0,0
4014,737,0,0,0,0,0,0,0,0,0
4015,2822,5,2,1,1,1,0.4,0.2,0.2,0.2
4016,264,0,0,0,0,0,0,0,0,0
4017,2945,1,1,0,0,0,1,0,0,0
4018,131,2,1,1,0,0,0.5,0.5,0,0
4019,2769,1,1,0,0,0,1,0,0,0
4020,127,1,0,1,0,0,0,1,0,0
4021,2867,2,0,2,0,0,0,1,0,0
4022,2566,7,4,3,0,0,0.571428571428571,0.428571428571429,0,0
4023,2810,2,0,0,0,2,0,0,0,1
4024,1374,1,1,0,0,0,1,0,0,0
4025,2835,2,2,0,0,0,1,0,0,0
4026,2340,1,0,1,0,0,0,1,0,0
4027,2052,5,5,0,0,0,1,0,0,0
4028,2566,7,4,3,0,0,0.571428571428571,0.428571428571429,0,0
4029,1963,2,1,0,1,0,0.5,0,0.5,0
4030,1910,0,0,0,0,0,0,0,0,0
4031,468,5,2,3,0,0,0.4,0.6,0,0
4032,2303,0,0,0,0,0,0,0,0,0
4033,669,0,0,0,0,0,0,0,0,0
4034,628,0,0,0,0,0,0,0,0,0
4035,1942,3,0,0,2,1,0,0,0.666666666666667,0.333333333333333
4036,1679,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4037,2556,0,0,0,0,0,0,0,0,0
4038,2960,0,0,0,0,0,0,0,0,0
4039,355,4,0,4,0,0,0,1,0,0
4040,1915,0,0,0,0,0,0,0,0,0
4041,1931,7,3,3,0,1,0.428571428571429,0.428571428571429,0,0.142857142857143
4042,2357,2,0,1,0,1,0,0.5,0,0.5
4043,2494,1,1,0,0,0,1,0,0,0
4044,340,2,0,2,0,0,0,1,0,0
4045,1840,2,1,1,0,0,0.5,0.5,0,0
4046,1452,6,3,1,0,2,0.5,0.166666666666667,0,0.333333333333333
4047,2794,1,0,1,0,0,0,1,0,0
4048,1195,0,0,0,0,0,0,0,0,0
4049,22,6,6,0,0,0,1,0,0,0
4050,3080,7,3,2,0,2,0.428571428571429,0.285714285714286,0,0.285714285714286
4051,1781,2,1,0,1,0,0.5,0,0.5,0
4052,2787,2,0,2,0,0,0,1,0,0
4053,547,4,0,3,1,0,0,0.75,0.25,0
4054,1916,0,0,0,0,0,0,0,0,0
4055,1096,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
4056,2487,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
4057,2915,1,0,1,0,0,0,1,0,0
4058,434,7,1,4,1,1,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143
4059,1477,2,0,2,0,0,0,1,0,0
4060,2526,0,0,0,0,0,0,0,0,0
4061,1161,0,0,0,0,0,0,0,0,0
4062,2052,4,0,4,0,0,0,1,0,0
4063,578,3,0,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333
4064,362,4,0,3,0,1,0,0.75,0,0.25
4065,432,5,1,3,1,0,0.2,0.6,0.2,0
4066,232,1,0,0,1,0,0,0,1,0
4067,152,0,0,0,0,0,0,0,0,0
4068,1912,1,0,1,0,0,0,1,0,0
4069,662,1,1,0,0,0,1,0,0,0
4070,937,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
4071,617,1,0,0,1,0,0,0,1,0
4072,1989,0,0,0,0,0,0,0,0,0
4073,558,1,0,0,1,0,0,0,1,0
4074,2343,0,0,0,0,0,0,0,0,0
4075,1255,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4076,694,2,1,1,0,0,0.5,0.5,0,0
4077,1114,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4078,1363,2,2,0,0,0,1,0,0,0
4079,1214,5,4,0,0,1,0.8,0,0,0.2
4080,2687,3,0,1,2,0,0,0.333333333333333,0.666666666666667,0
4081,491,5,1,3,0,1,0.2,0.6,0,0.2
4082,1211,4,2,2,0,0,0.5,0.5,0,0
4083,2669,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4084,1786,4,1,1,2,0,0.25,0.25,0.5,0
4085,913,6,3,1,2,0,0.5,0.166666666666667,0.333333333333333,0
4086,1424,5,3,2,0,0,0.6,0.4,0,0
4087,136,3,3,0,0,0,1,0,0,0
4088,198,2,1,1,0,0,0.5,0.5,0,0
4089,1846,1,1,0,0,0,1,0,0,0
4090,88,8,4,3,1,0,0.5,0.375,0.125,0
4091,1331,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4092,77,4,1,1,1,1,0.25,0.25,0.25,0.25
4093,2700,7,3,3,0,1,0.428571428571429,0.428571428571429,0,0.142857142857143
4094,1813,2,2,0,0,0,1,0,0,0
4095,749,1,0,1,0,0,0,1,0,0
4096,534,4,1,3,0,0,0.25,0.75,0,0
4097,1559,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
4098,1948,5,1,4,0,0,0.2,0.8,0,0
4099,2246,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4100,2073,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
4101,267,1,0,0,1,0,0,0,1,0
4102,2539,1,0,1,0,0,0,1,0,0
4103,1633,2,1,1,0,0,0.5,0.5,0,0
4104,2687,4,2,1,0,1,0.5,0.25,0,0.25
4105,2682,1,1,0,0,0,1,0,0,0
4106,1064,0,0,0,0,0,0,0,0,0
4107,2123,2,0,2,0,0,0,1,0,0
4108,2004,4,2,0,2,0,0.5,0,0.5,0
4109,1840,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
4110,429,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
4111,669,0,0,0,0,0,0,0,0,0
4112,759,6,4,1,0,1,0.666666666666667,0.166666666666667,0,0.166666666666667
4113,1473,3,0,3,0,0,0,1,0,0
4114,1409,4,3,0,0,1,0.75,0,0,0.25
4115,2230,2,1,1,0,0,0.5,0.5,0,0
4116,3000,5,2,3,0,0,0.4,0.6,0,0
4117,2078,2,0,2,0,0,0,1,0,0
4118,848,2,1,1,0,0,0.5,0.5,0,0
4119,449,3,2,0,1,0,0.666666666666667,0,0.333333333333333,0
4120,1477,0,0,0,0,0,0,0,0,0
4121,681,2,0,2,0,0,0,1,0,0
4122,1456,5,1,3,0,1,0.2,0.6,0,0.2
4123,1886,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333
4124,786,2,2,0,0,0,1,0,0,0
4125,500,4,2,1,1,0,0.5,0.25,0.25,0
4126,2960,1,0,1,0,0,0,1,0,0
4127,2823,3,0,3,0,0,0,1,0,0
4128,2551,1,0,0,1,0,0,0,1,0
4129,1298,0,0,0,0,0,0,0,0,0
4130,2063,6,1,5,0,0,0.166666666666667,0.833333333333333,0,0
4131,1786,2,1,1,0,0,0.5,0.5,0,0
4132,375,4,3,1,0,0,0.75,0.25,0,0
4133,1910,2,0,0,2,0,0,0,1,0
4134,494,5,0,2,2,1,0,0.4,0.4,0.2
4135,2610,0,0,0,0,0,0,0,0,0
4136,1635,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4137,1405,2,0,2,0,0,0,1,0,0
4138,2901,2,1,1,0,0,0.5,0.5,0,0
4139,2968,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4140,442,5,3,2,0,0,0.6,0.4,0,0
4141,2516,1,0,1,0,0,0,1,0,0
4142,3051,1,0,0,0,1,0,0,0,1
4143,2824,4,2,1,1,0,0.5,0.25,0.25,0
4144,144,1,0,0,1,0,0,0,1,0
4145,1784,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4146,2397,2,0,2,0,0,0,1,0,0
4147,2974,4,0,2,1,1,0,0.5,0.25,0.25
4148,1786,7,0,5,2,0,0,0.714285714285714,0.285714285714286,0
4149,1182,4,0,3,0,1,0,0.75,0,0.25
4150,194,4,4,0,0,0,1,0,0,0
4151,758,5,2,3,0,0,0.4,0.6,0,0
4152,652,8,0,7,1,0,0,0.875,0.125,0
4153,1908,3,3,0,0,0,1,0,0,0
4154,66,4,3,0,1,0,0.75,0,0.25,0
4155,2341,4,3,0,0,1,0.75,0,0,0.25
4156,457,9,2,6,0,1,0.222222222222222,0.666666666666667,0,0.111111111111111
4157,304,4,2,2,0,0,0.5,0.5,0,0
4158,1073,4,2,2,0,0,0.5,0.5,0,0
4159,66,2,0,2,0,0,0,1,0,0
4160,2420,2,1,0,1,0,0.5,0,0.5,0
4161,2990,1,0,0,0,1,0,0,0,1
4162,2936,2,0,2,0,0,0,1,0,0
4163,2795,4,3,1,0,0,0.75,0.25,0,0
4164,1811,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4165,1893,2,1,0,1,0,0.5,0,0.5,0
4166,2169,2,1,1,0,0,0.5,0.5,0,0
4167,274,5,0,5,0,0,0,1,0,0
4168,292,5,3,0,0,2,0.6,0,0,0.4
4169,2494,2,2,0,0,0,1,0,0,0
4170,453,2,1,1,0,0,0.5,0.5,0,0
4171,393,2,1,0,0,1,0.5,0,0,0.5
4172,1409,0,0,0,0,0,0,0,0,0
4173,1646,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4174,1908,0,0,0,0,0,0,0,0,0
4175,2905,2,1,1,0,0,0.5,0.5,0,0
4176,2986,5,3,2,0,0,0.6,0.4,0,0
4177,937,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4178,720,6,2,4,0,0,0.333333333333333,0.666666666666667,0,0
4179,2204,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4180,1323,2,0,2,0,0,0,1,0,0
4181,2970,2,0,2,0,0,0,1,0,0
4182,735,1,0,0,0,1,0,0,0,1
4183,237,0,0,0,0,0,0,0,0,0
4184,1139,1,0,1,0,0,0,1,0,0
4185,985,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4186,171,1,1,0,0,0,1,0,0,0
4187,140,5,2,2,1,0,0.4,0.4,0.2,0
4188,652,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4189,1004,2,0,2,0,0,0,1,0,0
4190,2611,0,0,0,0,0,0,0,0,0
4191,2797,4,1,2,1,0,0.25,0.5,0.25,0
4192,1742,0,0,0,0,0,0,0,0,0
4193,2060,1,1,0,0,0,1,0,0,0
4194,2291,2,0,2,0,0,0,1,0,0
4195,1294,1,0,1,0,0,0,1,0,0
4196,1097,1,0,1,0,0,0,1,0,0
4197,233,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
4198,2331,4,1,0,2,1,0.25,0,0.5,0.25
4199,1956,0,0,0,0,0,0,0,0,0
4200,2081,6,3,1,1,1,0.5,0.166666666666667,0.166666666666667,0.166666666666667
4201,2793,2,2,0,0,0,1,0,0,0
4202,22,3,3,0,0,0,1,0,0,0
4203,1336,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4204,2005,1,1,0,0,0,1,0,0,0
4205,2123,2,0,2,0,0,0,1,0,0
4206,1127,1,0,0,1,0,0,0,1,0
4207,67,2,0,1,0,1,0,0.5,0,0.5
4208,2416,0,0,0,0,0,0,0,0,0
4209,755,0,0,0,0,0,0,0,0,0
4210,2940,1,0,1,0,0,0,1,0,0
4211,2413,2,1,1,0,0,0.5,0.5,0,0
4212,2019,0,0,0,0,0,0,0,0,0
4213,2887,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667
4214,171,4,1,3,0,0,0.25,0.75,0,0
4215,828,4,1,3,0,0,0.25,0.75,0,0
4216,1704,1,0,1,0,0,0,1,0,0
4217,355,2,2,0,0,0,1,0,0,0
4218,681,4,3,1,0,0,0.75,0.25,0,0
4219,1232,2,2,0,0,0,1,0,0,0
4220,2928,5,0,5,0,0,0,1,0,0
4221,2962,4,4,0,0,0,1,0,0,0
4222,2676,3,3,0,0,0,1,0,0,0
4223,1502,1,1,0,0,0,1,0,0,0
4224,1903,4,2,2,0,0,0.5,0.5,0,0
4225,113,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333
4226,623,4,2,2,0,0,0.5,0.5,0,0
4227,1264,4,2,2,0,0,0.5,0.5,0,0
4228,2885,0,0,0,0,0,0,0,0,0
4229,1358,6,2,3,1,0,0.333333333333333,0.5,0.166666666666667,0
4230,1070,1,1,0,0,0,1,0,0,0
4231,1097,2,0,2,0,0,0,1,0,0
4232,828,2,1,1,0,0,0.5,0.5,0,0
4233,949,2,0,2,0,0,0,1,0,0
4234,1097,4,2,2,0,0,0.5,0.5,0,0
4235,2302,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4236,152,0,0,0,0,0,0,0,0,0
4237,1032,1,0,0,1,0,0,0,1,0
4238,3099,3,3,0,0,0,1,0,0,0
4239,1235,0,0,0,0,0,0,0,0,0
4240,2412,5,3,0,1,1,0.6,0,0.2,0.2
4241,272,6,4,1,0,1,0.666666666666667,0.166666666666667,0,0.166666666666667
4242,2881,1,0,0,1,0,0,0,1,0
4243,1605,3,0,2,1,0,0,0.666666666666667,0.333333333333333,0
4244,1727,0,0,0,0,0,0,0,0,0
4245,535,2,1,1,0,0,0.5,0.5,0,0
4246,1624,2,0,2,0,0,0,1,0,0
4247,72,4,3,0,1,0,0.75,0,0.25,0
4248,1838,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0
4249,841,2,1,1,0,0,0.5,0.5,0,0
4250,432,8,5,1,1,1,0.625,0.125,0.125,0.125
4251,1766,4,1,2,1,0,0.25,0.5,0.25,0
4252,2579,3,0,3,0,0,0,1,0,0
4253,550,2,0,2,0,0,0,1,0,0
4254,233,3,1,1,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
4255,2172,5,2,1,2,0,0.4,0.2,0.4,0
4256,2081,2,2,0,0,0,1,0,0,0
4257,841,2,1,1,0,0,0.5,0.5,0,0
4258,535,1,0,1,0,0,0,1,0,0
4259,1417,0,0,0,0,0,0,0,0,0
4260,2940,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0
4261,1947,2,2,0,0,0,1,0,0,0
4262,2046,1,0,1,0,0,0,1,0,0
4263,1331,4,1,3,0,0,0.25,0.75,0,0
4264,237,0,0,0,0,0,0,0,0,0
4265,586,8,2,6,0,0,0.25,0.75,0,0
4266,704,2,0,0,2,0,0,0,1,0
4267,2061,0,0,0,0,0,0,0,0,0
4268,1044,2,1,1,0,0,0.5,0.5,0,0
4269,177,6,4,2,0,0,0.666666666666667,0.333333333333333,0,0
4270,749,4,2,1,0,1,0.5,0.25,0,0.25
4271,433,5,3,1,0,1,0.6,0.2,0,0.2
4272,234,2,2,0,0,0,1,0,0,0
4273,1635,4,3,1,0,0,0.75,0.25,0,0
4274,2947,2,2,0,0,0,1,0,0,0
4275,1886,9,3,5,1,0,0.333333333333333,0.555555555555556,0.111111111111111,0
4276,1978,1,1,0,0,0,1,0,0,0
4277,2005,1,1,0,0,0,1,0,0,0
4278,3087,2,2,0,0,0,1,0,0,0
4279,1990,0,0,0,0,0,0,0,0,0
4280,371,1,1,0,0,0,1,0,0,0
4281,1956,0,0,0,0,0,0,0,0,0
4282,2061,0,0,0,0,0,0,0,0,0
4283,1213,5,2,2,1,0,0.4,0.4,0.2,0
4284,1903,7,4,3,0,0,0.571428571428571,0.428571428571429,0,0
4285,1687,0,0,0,0,0,0,0,0,0
4286,1813,1,0,1,0,0,0,1,0,0
